flag_date,ticker,contract,kind,type,strike,expiry,dte,dte_bucket,moneyness,moneyness_bucket,vol,oi,prem_last,prem_mid,close,quality_flags,tags
2026-07-29,GOOGL,GOOGL260729C00332500,unusual_volume,C,332.5,2026-07-29,0,0-7,-0.013,ATM,8164,1547,3134976,3612569,336.71,WIDE_MARKET,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-29,GOOGL,GOOGL260729C00335000,unusual_volume,C,335.0,2026-07-29,0,0-7,-0.005,ATM,33975,2835,5945625,6947887,336.71,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-29,GOOGL,GOOGL260729C00337500,unusual_volume,C,337.5,2026-07-29,0,0-7,0.002,ATM,27321,926,1830507,2021754,336.71,WIDE_MARKET,NEAR_EXPIRY|WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-29,GOOGL,GOOGL260729C00340000,unusual_volume,C,340.0,2026-07-29,0,0-7,0.01,ATM,33327,2005,599886,599886,336.71,WIDE_MARKET,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-29,GOOGL,GOOGL260729P00335000,unusual_volume,P,335.0,2026-07-29,0,0-7,0.005,ATM,13464,459,632808,666468,336.71,WIDE_MARKET,NEAR_EXPIRY|WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-29,GOOGL,GOOGL260729P00337500,unusual_volume,P,337.5,2026-07-29,0,0-7,-0.002,ATM,4877,133,1150972,785196,336.71,WIDE_MARKET|LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(4)|EARNINGS_DATE_UNCHECKED
2026-07-29,GOOGL,GOOGL260729P00340000,unusual_volume,P,340.0,2026-07-29,0,0-7,-0.01,ATM,5045,91,2154215,1934757,336.71,WIDE_MARKET,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(4)|EARNINGS_DATE_UNCHECKED
2026-07-29,GOOGL,GOOGL260729P00342500,unusual_volume,P,342.5,2026-07-29,0,0-7,-0.017,ATM,1009,63,593292,615490,336.71,WIDE_MARKET,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-29,GOOGL,GOOGL260803C00335000,unusual_volume,C,335.0,2026-08-03,5,0-7,-0.005,ATM,1535,364,951700,1009262,336.71,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-29,GOOGL,GOOGL260803C00340000,unusual_volume,C,340.0,2026-08-03,5,0-7,0.01,ATM,1735,508,687060,694000,336.71,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(4)|EARNINGS_DATE_UNCHECKED
2026-07-29,GOOGL,GOOGL260807C00332500,unusual_volume,C,332.5,2026-08-07,9,8-30,-0.013,ATM,803,263,790954,805007,336.71,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(4)|EARNINGS_DATE_UNCHECKED
2026-07-29,MA,MA260731P00555000,unusual_volume,P,555.0,2026-07-31,2,0-7,0.015,ATM,707,26,365519,367639,563.32,WIDE_MARKET,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-29,MCO,MCO260918P00450000,unusual_volume,P,450.0,2026-09-18,51,31-90,0.046,ATM,200,1,217800,216000,471.5,STALE_LAST,QUARTERLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-29,MSFT,MSFT260814P00395000,unusual_volume,P,395.0,2026-08-14,16,8-30,-0.011,ATM,1603,439,3061730,2885400,390.54,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(7)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260729C00115000,unusual_volume,C,115.0,2026-07-29,0,0-7,-0.395,ITM_15+,378,27,3028536,2873745,190.01,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(20)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260729C00120000,unusual_volume,C,120.0,2026-07-29,0,0-7,-0.368,ITM_15+,250,37,1885250,1751250,190.01,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(34)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260729C00125000,unusual_volume,C,125.0,2026-07-29,0,0-7,-0.342,ITM_15+,267,42,1842567,1754189,190.01,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(34)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260729C00130000,unusual_volume,C,130.0,2026-07-29,0,0-7,-0.316,ITM_15+,447,21,2865269,2717760,190.01,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(14)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260729C00135000,unusual_volume,C,135.0,2026-07-29,0,0-7,-0.29,ITM_15+,475,33,2873750,2620812,190.01,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(17)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260729C00140000,unusual_volume,C,140.0,2026-07-29,0,0-7,-0.263,ITM_15+,552,66,3069120,2772420,190.01,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(28)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260729C00145000,unusual_volume,C,145.0,2026-07-29,0,0-7,-0.237,ITM_15+,339,55,1710932,1536517,190.01,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(23)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260729C00150000,unusual_volume,C,150.0,2026-07-29,0,0-7,-0.211,ITM_15+,255,43,1125825,1030837,190.01,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(34)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260729C00155000,unusual_volume,C,155.0,2026-07-29,0,0-7,-0.184,ITM_15+,252,19,933408,878220,190.01,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(35)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260729C00170000,unusual_volume,C,170.0,2026-07-29,0,0-7,-0.105,ITM_5-15,679,126,1586823,1380067,190.01,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(19)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260729C00182500,unusual_volume,C,182.5,2026-07-29,0,0-7,-0.04,ATM,1138,320,1547680,805135,190.01,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(22)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260729C00187500,unusual_volume,C,187.5,2026-07-29,0,0-7,-0.013,ATM,6209,1752,1775773,1862700,190.01,WIDE_MARKET,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(4)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260729C00190000,unusual_volume,C,190.0,2026-07-29,0,0-7,-0.0,ATM,39405,1143,2561325,2817457,190.01,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260729C00192500,unusual_volume,C,192.5,2026-07-29,0,0-7,0.013,ATM,215576,2110,1509032,1293456,190.01,WIDE_MARKET,NEAR_EXPIRY|WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260729P00187500,unusual_volume,P,187.5,2026-07-29,0,0-7,0.013,ATM,144584,5758,2313344,2457928,190.01,,NEAR_EXPIRY|WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260729P00190000,unusual_volume,P,190.0,2026-07-29,0,0-7,0.0,ATM,412318,30663,22677490,23708284,190.01,,NEAR_EXPIRY|WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260729P00192500,unusual_volume,P,192.5,2026-07-29,0,0-7,-0.013,ATM,246445,14946,60871915,61364805,190.01,,NEAR_EXPIRY|WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260729P00195000,unusual_volume,P,195.0,2026-07-29,0,0-7,-0.026,ATM,93297,14498,45435639,50147137,190.01,WIDE_MARKET,NEAR_EXPIRY|WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260729P00197500,unusual_volume,P,197.5,2026-07-29,0,0-7,-0.039,ATM,20511,7972,14973029,14203867,190.01,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(3)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260729P00217500,unusual_volume,P,217.5,2026-07-29,0,0-7,-0.145,ITM_5-15,720,2,1838880,1949400,190.01,,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(15)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260731C00172500,unusual_volume,C,172.5,2026-07-31,2,0-7,-0.092,ITM_5-15,1242,135,2465370,2263545,190.01,,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(18)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260731C00177500,unusual_volume,C,177.5,2026-07-31,2,0-7,-0.066,ITM_5-15,5964,1487,8105075,7947030,190.01,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(8)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260731C00182500,unusual_volume,C,182.5,2026-07-31,2,0-7,-0.04,ATM,8870,1608,7628200,7872125,190.01,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260731C00187500,unusual_volume,C,187.5,2026-07-31,2,0-7,-0.013,ATM,6719,1201,3359500,3275512,190.01,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260731C00190000,unusual_volume,C,190.0,2026-07-31,2,0-7,-0.0,ATM,15219,5990,5402745,5250555,190.01,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(4)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260731C00192500,unusual_volume,C,192.5,2026-07-31,2,0-7,0.013,ATM,27754,6173,6466682,6438928,190.01,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(6)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260731C00195000,unusual_volume,C,195.0,2026-07-31,2,0-7,0.026,ATM,65302,18863,9925904,9925904,190.01,,NEAR_EXPIRY|WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260731P00215000,unusual_volume,P,215.0,2026-07-31,2,0-7,-0.132,ITM_5-15,5231,969,12465473,12985957,190.01,,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(12)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260731P00217500,unusual_volume,P,217.5,2026-07-31,2,0-7,-0.145,ITM_5-15,17721,81,48466935,47137860,190.01,,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260731P00220000,unusual_volume,P,220.0,2026-07-31,2,0-7,-0.158,ITM_15+,1293,99,3639794,3930719,190.01,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(23)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260731P00222500,unusual_volume,P,222.5,2026-07-31,2,0-7,-0.171,ITM_15+,282,18,875610,898875,190.01,,NEAR_EXPIRY|WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(29)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260803C00175000,unusual_volume,C,175.0,2026-08-03,5,0-7,-0.079,ITM_5-15,485,96,862815,769937,190.01,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(22)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260803C00177500,unusual_volume,C,177.5,2026-08-03,5,0-7,-0.066,ITM_5-15,322,104,494913,436310,190.01,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(30)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260803C00192500,unusual_volume,C,192.5,2026-08-03,5,0-7,0.013,ATM,3129,998,938700,930877,190.01,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(9)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260803C00195000,unusual_volume,C,195.0,2026-08-03,5,0-7,0.026,ATM,7512,2451,1645128,1592544,190.01,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(6)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260805C00182500,unusual_volume,C,182.5,2026-08-05,7,0-7,-0.04,ATM,477,137,527085,472229,190.01,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(17)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260805C00185000,unusual_volume,C,185.0,2026-08-05,7,0-7,-0.026,ATM,565,141,513585,464712,190.01,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(29)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260805C00190000,unusual_volume,C,190.0,2026-08-05,7,0-7,-0.0,ATM,1381,544,704310,711215,190.01,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(14)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260805C00192500,unusual_volume,C,192.5,2026-08-05,7,0-7,0.013,ATM,1655,640,637175,699237,190.01,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(14)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260805C00195000,unusual_volume,C,195.0,2026-08-05,7,0-7,0.026,ATM,2159,648,647700,653097,190.01,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(12)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260807C00155000,unusual_volume,C,155.0,2026-08-07,9,8-30,-0.184,ITM_15+,257,67,942676,916205,190.01,,WEEKLY_EXPIRY|DEEP_ITM|PROBABLE_MULTI_LEG(34)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260807C00177500,unusual_volume,C,177.5,2026-08-07,9,8-30,-0.066,ITM_5-15,802,124,1311270,1180945,190.01,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(20)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260810P00192500,unusual_volume,P,192.5,2026-08-10,12,8-30,-0.013,ATM,709,283,496300,515797,190.01,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(17)|EARNINGS_DATE_UNCHECKED
2026-07-29,NVDA,NVDA260814C00192500,unusual_volume,C,192.5,2026-08-14,16,8-30,0.013,ATM,1008,289,614879,627479,190.01,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(19)|EARNINGS_DATE_UNCHECKED
2026-07-29,ORCL,ORCL260814C00127000,oi_build,C,127.0,2026-08-14,16,8-30,0.079,OTM_5-15,2420,4259,786500,804650,117.74,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-29,ORCL,ORCL260814C00140000,unusual_volume,C,140.0,2026-08-14,16,8-30,0.189,OTM_15+,8703,3116,957330,1005196,117.74,WIDE_MARKET,WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-29,ORCL,ORCL260918C00155000,oi_build,C,155.0,2026-09-18,51,31-90,0.316,OTM_15+,1517,9808,515780,493025,117.74,,QUARTERLY_EXPIRY|PROBABLE_MULTI_LEG(11)|EARNINGS_DATE_UNCHECKED
2026-07-29,SOLS,SOLS260821P00050000,oi_build,P,50.0,2026-08-21,23,8-30,0.102,OTM_5-15,740,3235,99900,101750,55.66,WIDE_MARKET,MONTHLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-29,SPGI,SPGI260918C00450000,oi_build,C,450.0,2026-09-18,51,31-90,0.076,OTM_5-15,1,127,880,860,418.065,,QUARTERLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-29,TSM,TSM260731C00390000,unusual_volume,C,390.0,2026-07-31,2,0-7,0.041,ATM,3032,662,818640,839864,374.67,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-29,TSM,TSM260731C00392500,unusual_volume,C,392.5,2026-07-31,2,0-7,0.048,ATM,1247,227,296785,262493,374.67,LAST_OUTSIDE_QUOTE,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(9)|EARNINGS_DATE_UNCHECKED
2026-07-29,TSM,TSM260807C00382500,unusual_volume,C,382.5,2026-08-07,9,8-30,0.021,ATM,554,25,889170,566465,374.67,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(10)|EARNINGS_DATE_UNCHECKED
2026-07-29,TSM,TSM260807C00387500,unusual_volume,C,387.5,2026-08-07,9,8-30,0.034,ATM,1413,299,1215180,1158659,374.67,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-29,TSM,TSM260807C00390000,unusual_volume,C,390.0,2026-08-07,9,8-30,0.041,ATM,804,214,578880,596970,374.67,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(7)|EARNINGS_DATE_UNCHECKED
2026-07-29,TSM,TSM260807C00392500,unusual_volume,C,392.5,2026-08-07,9,8-30,0.048,ATM,558,38,415152,368280,374.67,LAST_OUTSIDE_QUOTE,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(12)|EARNINGS_DATE_UNCHECKED
2026-07-29,TSM,TSM260807C00395000,unusual_volume,C,395.0,2026-08-07,9,8-30,0.054,OTM_5-15,681,132,408600,400087,374.67,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(6)|EARNINGS_DATE_UNCHECKED
2026-07-29,TSM,TSM260807C00397500,unusual_volume,C,397.5,2026-08-07,9,8-30,0.061,OTM_5-15,1336,47,718768,698060,374.67,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-29,TSM,TSM260807P00392500,unusual_volume,P,392.5,2026-08-07,9,8-30,-0.048,ATM,1154,100,2782294,2786910,374.67,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(7)|EARNINGS_DATE_UNCHECKED
2026-07-29,TSM,TSM260814C00385000,unusual_volume,C,385.0,2026-08-14,16,8-30,0.028,ATM,653,34,848900,821147,374.67,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(6)|EARNINGS_DATE_UNCHECKED
2026-07-29,TSM,TSM270219P00230000,unusual_volume,P,230.0,2027-02-19,205,91+,0.386,OTM_15+,517,18,232650,241697,374.67,WIDE_MARKET,MONTHLY_EXPIRY|PROBABLE_MULTI_LEG(7)|EARNINGS_DATE_UNCHECKED
2026-07-29,TSM,TSM270917P00290000,unusual_volume,P,290.0,2027-09-17,415,91+,0.226,OTM_15+,1102,23,3069070,3135190,374.67,,QUARTERLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-29,TSM,TSM280616P00240000,unusual_volume,P,240.0,2028-06-16,688,91+,0.359,OTM_15+,265,17,675750,669125,374.67,,QUARTERLY_EXPIRY|PROBABLE_MULTI_LEG(17)|EARNINGS_DATE_UNCHECKED
2026-07-29,V,V260731C00367500,unusual_volume,C,367.5,2026-07-31,2,0-7,-0.003,ATM,948,313,418068,426600,368.73,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(4)|EARNINGS_DATE_UNCHECKED
2026-07-29,V,V261016P00375000,unusual_volume,P,375.0,2026-10-16,79,31-90,-0.017,ATM,1494,9,2569680,2704140,368.73,LAST_OUTSIDE_QUOTE,MONTHLY_EXPIRY|PROBABLE_MULTI_LEG(3)|EARNINGS_DATE_UNCHECKED
2026-07-29,V,V261120C00420000,unusual_volume,C,420.0,2026-11-20,114,91+,0.139,OTM_5-15,1864,29,1006560,1001900,368.73,,MONTHLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260731C00315000,unusual_volume,C,315.0,2026-07-31,1,0-7,-0.055,ITM_5-15,6358,2250,12601556,12795475,333.43,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260731C00332500,unusual_volume,C,332.5,2026-07-31,1,0-7,-0.003,ATM,31168,1875,21817600,21583840,333.43,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260731C00335000,unusual_volume,C,335.0,2026-07-31,1,0-7,0.005,ATM,35162,5001,19690720,19602815,333.43,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(3)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260731C00347500,unusual_volume,C,347.5,2026-07-31,1,0-7,0.042,ATM,16866,4617,2243178,2285343,333.43,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260731C00350000,unusual_volume,C,350.0,2026-07-31,1,0-7,0.05,OTM_5-15,32068,9240,3174732,3174732,333.43,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260731C00352500,unusual_volume,C,352.5,2026-07-31,1,0-7,0.057,OTM_5-15,10094,2185,696486,716674,333.43,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260731P00322500,unusual_volume,P,322.5,2026-07-31,1,0-7,0.033,ATM,13615,2387,3240369,3226755,333.43,,NEAR_EXPIRY|WEEKLY_EXPIRY|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260731P00330000,unusual_volume,P,330.0,2026-07-31,1,0-7,0.01,ATM,34858,13654,16208970,16296115,333.43,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260731P00332500,unusual_volume,P,332.5,2026-07-31,1,0-7,0.003,ATM,10831,3913,6227825,6173670,333.43,,NEAR_EXPIRY|WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260803C00332500,unusual_volume,C,332.5,2026-08-03,4,0-7,-0.003,ATM,2066,148,1590820,1580490,333.43,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(14)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260803C00335000,unusual_volume,C,335.0,2026-08-03,4,0-7,0.005,ATM,3906,262,2327976,2441250,333.43,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(6)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260803C00337500,unusual_volume,C,337.5,2026-08-03,4,0-7,0.012,ATM,1956,194,978000,1051350,333.43,WIDE_MARKET,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(12)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260803C00340000,unusual_volume,C,340.0,2026-08-03,4,0-7,0.02,ATM,2754,655,1156680,1163565,333.43,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(5)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260803C00347500,unusual_volume,C,347.5,2026-08-03,4,0-7,0.042,ATM,1137,332,231948,216030,333.43,WIDE_MARKET,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(12)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260803C00350000,unusual_volume,C,350.0,2026-08-03,4,0-7,0.05,OTM_5-15,4807,760,721050,709032,333.43,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(4)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260803P00325000,unusual_volume,P,325.0,2026-08-03,4,0-7,0.025,ATM,2327,662,858662,837719,333.43,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(2)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260803P00332500,unusual_volume,P,332.5,2026-08-03,4,0-7,0.003,ATM,3659,280,2338101,2405792,333.43,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(9)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260805C00327500,unusual_volume,C,327.5,2026-08-05,6,0-7,-0.018,ATM,265,34,296800,290837,333.43,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(22)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260805C00332500,unusual_volume,C,332.5,2026-08-05,6,0-7,-0.003,ATM,406,132,335356,323785,333.43,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(14)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260805C00335000,unusual_volume,C,335.0,2026-08-05,6,0-7,0.005,ATM,706,183,490670,492434,333.43,WIDE_MARKET,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(14)|EARNINGS_DATE_UNCHECKED
2026-07-30,AAPL,AAPL260805C00337500,unusual_volume,C,337.5,2026-08-05,6,0-7,0.012,ATM,440,136,242000,249700,333.43,,WEEKLY_EXPIRY|PROBABLE_MULTI_LEG(12)|EARNINGS_DATE_UNCHECKED
